time,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon,pAtm
9237600.0,0.0,0.0,0.0,347.0,279.78824,284.25,294.25,288.26407,2000.0,9237600.0,0.0,0.0,0.53,-0.5640291,0.1704901,668.67413,9238129.0,2.1348255,1.7453293,2.1,0.7326892018318176,-1.5344934463500977,101325.0
9241200.0,0.0,0.0,0.0,390.0,287.9983,286.45,293.75,289.21313,2134.0,9241200.0,0.9,0.9,0.63,-0.64441365,0.17075188,668.936,9241730.0,2.21521,1.3962634,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9244800.0,0.0,0.0,0.0,371.0,284.4256,287.55,292.55,289.4175,2000.0,9244800.0,0.7,1.0,0.73,-0.66639966,0.17101358,669.1978,9245331.0,2.237196,1.7453293,1.5,0.7326892018318176,-1.5344934463500977,101325.0
9248400.0,0.0,0.0,0.0,364.0,283.11798,287.55,292.05,289.20126,2000.0,9248400.0,0.6,1.0,0.75,-0.62573165,0.17127518,669.45966,9248931.0,2.196528,2.9670596,2.1,0.7326892018318176,-1.5344934463500977,101325.0
9252000.0,0.0,0.0,0.0,355.0,281.38208,287.55,291.45,288.9998,2000.0,9252000.0,0.4,0.5,0.78,-0.5299933,0.17153673,669.7215,9252532.0,2.1007895,3.3161256,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9255600.0,0.0,0.0,0.0,354.0,281.05502,289.85,294.25,291.35736,2000.0,9255600.0,0.0,0.0,0.76,-0.39318067,0.1717982,669.98334,9256132.0,1.963977,3.6651914,3.6,0.7326892018318176,-1.5344934463500977,101325.0
9259200.0,0.0,0.0,0.0,351.0,280.44394,289.25,293.75,290.7687,2000.0,9259200.0,0.0,0.0,0.75,-0.22882016,0.17205958,670.2452,9259733.0,1.7996165,3.4906585,4.1,0.7326892018318176,-1.5344934463500977,101325.0
9262800.0,0.0,0.0,0.0,353.0,280.9213,289.25,294.25,290.97305,2000.0,9262800.0,0.0,0.0,0.73,-0.04729192,0.17232089,670.507,9263334.0,1.6180882,3.6651914,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9266400.0,51.550613,44.720985,54.088524,351.0,280.57745,289.85,293.75,291.14423,2000.0,9266400.0,0.0,0.0,0.78,0.14379944,0.17258212,670.76886,9266934.0,1.4269968,3.6651914,5.2,0.7326892018318176,-1.5344934463500977,101325.0
9270000.0,150.8941,333.4933,271.19574,367.0,283.56082,290.35,295.35,291.9801,2000.0,9270000.0,0.1,0.1,0.73,0.33834547,0.17284326,671.0307,9270535.0,1.2324508,3.6651914,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9273600.0,231.7756,384.35468,434.2361,369.0,283.97577,290.95,297.05,292.9752,2000.0,9273600.0,0.0,0.0,0.69,0.5302477,0.17310435,671.29254,9274135.0,1.0405487,3.6651914,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9277200.0,321.067,196.68523,435.62943,391.0,288.1742,291.45,298.15,293.52527,7620.0,9277200.0,0.3,0.4,0.66,0.7114453,0.17336534,671.5544,9277736.0,0.85935104,3.8397243,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9280800.0,313.49612,382.35944,640.3681,391.0,288.1742,291.45,298.15,293.52527,7620.0,9280800.0,0.3,0.5,0.66,0.8686447,0.17362626,671.8162,9281337.0,0.7021516,3.4906585,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9284400.0,297.566,641.58704,831.92065,399.0,289.58698,291.45,300.35,294.19836,7620.0,9284400.0,0.2,0.2,0.58,0.9787553,0.1738871,672.07806,9284937.0,0.592041,3.4906585,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9288000.0,315.82718,568.5565,800.8894,412.0,291.89142,290.95,300.95,294.2065,7620.0,9288000.0,0.5,0.6,0.55,1.0111998,0.17414786,672.3399,9288538.0,0.55959654,3.3161256,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9291600.0,258.05038,660.0208,797.33203,420.0,293.333,290.35,303.75,294.67798,2000.0,9291600.0,0.3,0.3,0.45,0.9531851,0.17440856,672.60175,9292138.0,0.6176112,3.3161256,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9295200.0,230.04591,734.95435,773.8686,421.0,293.56003,289.25,304.25,294.05933,2000.0,9295200.0,0.3,0.3,0.4,0.8262558,0.17466916,672.8636,9295739.0,0.7445406,3.1415927,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9298800.0,238.66455,310.8233,446.7276,424.0,294.09445,288.75,303.75,293.67303,2000.0,9298800.0,0.5,0.6,0.4,0.66027653,0.17492968,673.1254,9299339.0,0.9105198,3.6651914,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9302400.0,154.5954,0.0,140.27454,419.0,293.1136,287.05,303.15,292.5987,6096.0,9302400.0,0.5,0.9,0.37,0.4750787,0.17519014,673.3873,9302940.0,1.0957177,3.4906585,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9306000.0,93.96922,133.34962,122.79531,424.0,294.0796,285.95,303.75,292.41492,4500.0,9306000.0,0.6,1.0,0.34,0.2819849,0.1754505,673.6492,9306541.0,1.2888114,3.4906585,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9309600.0,38.27014,115.6423,60.398968,431.0,295.1931,287.05,302.55,292.54803,4572.0,9309600.0,0.8,0.8,0.39,0.08823824,0.17571078,673.911,9310141.0,1.4825581,3.4906585,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9313200.0,0.22773972,0.0,0.275,437.0,296.35324,289.85,301.45,293.5705,4572.0,9313200.0,0.9,0.9,0.49,-0.100201935,0.175971,674.17285,9313742.0,1.6709982,3.4906585,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9316800.0,0.0,0.0,0.0,408.0,291.17184,290.35,300.35,293.53006,2000.0,9316800.0,0.5,0.5,0.54,-0.27689883,0.17623113,674.4347,9317342.0,1.8476951,3.4906585,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9320400.0,0.0,0.0,0.0,430.0,295.15195,291.45,299.85,294.09247,7500.0,9320400.0,0.9,0.9,0.6,-0.43352097,0.17649119,674.69653,9320943.0,2.0043173,3.6651914,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9324000.0,0.0,0.0,0.0,424.0,294.05045,289.25,299.25,292.6047,7620.0,9324000.0,0.9,0.9,0.54,-0.5587297,0.17675115,674.9584,9324544.0,2.1295261,4.0142574,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9327600.0,0.0,0.0,0.0,417.0,292.89215,284.85,297.05,289.49442,1981.0,9327600.0,1.0,1.0,0.46,-0.63849443,0.17701104,675.2202,9328144.0,2.2092907,5.4105206,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9331200.0,0.0,0.0,0.0,377.0,285.55124,287.55,292.55,289.4175,4572.0,9331200.0,0.8,0.8,0.73,-0.6601094,0.17727086,675.48206,9331745.0,2.2309058,4.886922,3.6,0.7326892018318176,-1.5344934463500977,101325.0
9334800.0,0.0,0.0,0.0,382.0,286.47046,287.05,292.05,288.96014,4572.0,9334800.0,0.9,1.0,0.73,-0.6194375,0.1775306,675.7439,9335345.0,2.1902337,3.4906585,5.2,0.7326892018318176,-1.5344934463500977,101325.0
9338400.0,0.0,0.0,0.0,353.0,280.9454,286.45,292.55,288.79623,2000.0,9338400.0,0.2,0.4,0.68,-0.5239754,0.17779025,676.00574,9338946.0,2.0947716,4.712389,4.1,0.7326892018318176,-1.5344934463500977,101325.0
9342000.0,0.0,0.0,0.0,355.0,281.29272,287.05,292.05,288.96014,4572.0,9342000.0,0.3,0.3,0.73,-0.38754126,0.17804982,676.2676,9342546.0,1.9583375,4.712389,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9345600.0,0.0,0.0,0.0,369.0,283.9895,287.55,290.95,288.7623,6096.0,9345600.0,0.8,1.0,0.8,-0.22353211,0.17830932,676.5294,9346147.0,1.7943285,4.1887903,1.5,0.7326892018318176,-1.5344934463500977,101325.0
9349200.0,0.0,0.0,0.0,352.0,280.73737,287.05,290.35,288.31064,6096.0,9349200.0,0.5,0.6,0.81,-0.042266704,0.17856872,676.79126,9349748.0,1.613063,3.8397243,1.5,0.7326892018318176,-1.5344934463500977,101325.0
9352800.0,52.39732,63.65148,68.27904,366.0,283.36816,284.85,290.95,287.24246,6096.0,9352800.0,0.8,0.9,0.67,0.14867617,0.17882806,677.0531,9353348.0,1.4221201,5.934119,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9356400.0,121.0233,76.312004,141.29048,336.0,277.3943,284.25,290.35,286.7071,6096.0,9356400.0,0.1,0.2,0.67,0.34320515,0.17908731,677.31494,9356949.0,1.2275912,5.934119,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9360000.0,190.85257,0.0,183.5853,362.0,282.64462,284.25,290.35,286.7071,6096.0,9360000.0,0.8,0.9,0.67,0.5352436,0.17934649,677.5768,9360549.0,1.0355527,6.1086526,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9363600.0,297.3596,261.50577,482.228,364.0,282.97177,283.15,290.95,286.38907,6096.0,9363600.0,0.8,0.9,0.6,0.71675646,0.17960557,677.8386,9364150.0,0.85403985,6.1086526,5.2,0.7326892018318176,-1.5344934463500977,101325.0
9367200.0,272.6612,643.2402,777.4507,332.0,276.5477,283.15,288.75,285.50208,7620.0,9367200.0,0.2,0.2,0.69,0.8744401,0.17986457,678.10046,9367750.0,0.69635624,0.87266463,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9370800.0,262.85168,678.038,824.5194,344.0,279.00482,282.55,288.15,284.96213,7620.0,9370800.0,0.7,0.8,0.69,0.98500735,0.18012351,678.3623,9371351.0,0.585789,0.87266463,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9374400.0,261.13977,666.3162,830.7735,351.0,280.43466,281.45,288.75,284.71506,701.0,9374400.0,0.8,0.8,0.62,1.0173693,0.18038236,678.62415,9374952.0,0.55342704,0.87266463,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9378000.0,236.5675,706.94366,823.35345,326.0,275.4486,279.85,285.95,282.678,7620.0,9378000.0,0.6,0.6,0.66,0.9585644,0.18064111,678.886,9378552.0,0.61223197,0.87266463,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9381600.0,291.00937,506.95898,671.08954,326.0,275.3786,279.85,287.05,283.23007,7620.0,9381600.0,0.4,0.4,0.62,0.8307181,0.1808998,679.1478,9382153.0,0.7400783,0.5235988,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9385200.0,273.7946,385.44168,509.45474,337.0,277.56625,278.75,286.45,282.4949,7620.0,9385200.0,0.8,0.8,0.6,0.66408604,0.1811584,679.40967,9385753.0,0.90671027,0.34906584,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9388800.0,196.06464,299.39178,341.2977,311.0,272.14233,278.15,285.35,281.6426,7620.0,9388800.0,0.2,0.2,0.61,0.4785315,0.18141691,679.6715,9389354.0,1.0922648,0.5235988,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9392400.0,127.727036,210.67903,182.6262,296.0,268.76056,277.55,284.25,280.8771,7620.0,9392400.0,0.0,0.0,0.63,0.28532013,0.18167534,679.93335,9392954.0,1.2854762,0.6981317,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9396000.0,36.67647,110.05518,54.126247,314.0,272.88828,277.05,283.15,280.1847,7620.0,9396000.0,0.7,0.9,0.66,0.09164993,0.1819337,680.1952,9396555.0,1.4791464,0.5235988,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9399600.0,0.0,0.0,0.0,298.0,269.2628,276.45,282.05,279.3782,3658.0,9399600.0,0.3,0.3,0.68,-0.09654238,0.18219198,680.45703,9400156.0,1.6673387,0.34906584,9.3,0.7326892018318176,-1.5344934463500977,101325.0
9403200.0,0.0,0.0,0.0,327.0,275.5528,276.45,281.45,279.09244,2743.0,9403200.0,1.0,1.0,0.71,-0.2728291,0.18245018,680.7189,9403756.0,1.8436254,0.5235988,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9406800.0,0.0,0.0,0.0,326.0,275.32492,277.55,280.95,279.29202,1981.0,9406800.0,1.0,1.0,0.79,-0.42889315,0.18270828,680.9807,9407357.0,1.9996895,0.5235988,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9410400.0,0.0,0.0,0.0,325.0,275.2062,277.05,280.95,279.048,2134.0,9410400.0,1.0,1.0,0.76,-0.55345064,0.1829663,681.24255,9410957.0,2.1242468,0.5235988,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9414000.0,0.0,0.0,0.0,323.0,274.73694,277.55,280.35,278.96625,1676.0,9414000.0,1.0,1.0,0.82,-0.63260925,0.18322425,681.5044,9414558.0,2.2034056,0.87266463,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9417600.0,0.0,0.0,0.0,320.0,273.98633,276.45,279.85,278.26102,2134.0,9417600.0,1.0,1.0,0.79,-0.6538658,0.1834821,681.76624,9418158.0,2.224662,0.5235988,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9421200.0,0.0,0.0,0.0,320.0,274.1287,277.05,279.85,278.4928,1494.0,9421200.0,1.0,1.0,0.82,-0.6131965,0.18373989,682.0281,9421759.0,2.1839929,0.34906584,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9424800.0,0.0,0.0,0.0,313.0,272.64795,275.35,278.75,277.22925,1219.0,9424800.0,1.0,1.0,0.79,-0.5180119,0.18399757,682.2899,9425359.0,2.0888083,0.5235988,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9428400.0,0.0,0.0,0.0,312.0,272.2645,273.75,278.75,276.55576,1524.0,9428400.0,1.0,1.0,0.7,-0.38195607,0.18425518,682.55176,9428960.0,1.9527524,0.5235988,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9432000.0,0.0,0.0,0.0,310.0,271.97437,272.55,278.75,276.09924,1524.0,9432000.0,1.0,1.0,0.64,-0.2182987,0.1845127,682.8136,9432561.0,1.789095,0.6981317,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9435600.0,0.0,0.0,0.0,308.0,271.38895,272.55,278.15,275.78815,1676.0,9435600.0,1.0,1.0,0.67,-0.03729777,0.18477015,683.0754,9436161.0,1.6080941,0.5235988,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9439200.0,46.18617,9.6791935,46.240463,306.0,271.12164,271.45,278.15,275.34067,1829.0,9439200.0,1.0,1.0,0.61,0.15349391,0.18502751,683.3372,9439762.0,1.4173024,0.34906584,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9442800.0,155.84761,41.190536,169.75604,294.0,268.38266,271.45,278.75,275.63663,2438.0,9442800.0,0.8,0.8,0.58,0.34800237,0.1852848,683.59906,9443362.0,1.2227939,0.6981317,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9446400.0,224.3012,264.70392,380.2242,273.0,263.44318,272.55,279.85,276.67294,2000.0,9446400.0,0.0,0.0,0.59,0.5401735,0.18554197,683.8609,9446963.0,1.0306228,0.6981317,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9450000.0,237.46552,643.4873,663.8304,275.0,263.91388,272.55,280.35,276.94147,2000.0,9450000.0,0.0,0.0,0.57,0.7219996,0.18579909,684.12274,9450563.0,0.8487967,0.5235988,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9453600.0,286.14798,557.8985,710.64386,291.0,267.7016,272.05,280.95,277.11423,2000.0,9453600.0,0.4,0.4,0.53,0.8801698,0.1860561,684.3846,9454164.0,0.6906265,0.6981317,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9457200.0,326.2326,555.4769,797.04694,306.0,271.12823,272.05,281.45,277.35992,2438.0,9457200.0,0.8,0.8,0.51,0.9912032,0.18631305,684.6464,9457764.0,0.5795931,0.6981317,10.3,0.7326892018318176,-1.5344934463500977,101325.0
9460800.0,334.22195,359.68143,659.74805,304.0,270.50085,271.45,280.95,276.85352,3048.0,9460800.0,0.8,0.8,0.5,1.0234913,0.1865699,684.90826,9461365.0,0.5473051,0.6981317,9.3,0.7326892018318176,-1.5344934463500977,101325.0
9464400.0,316.79922,26.959797,332.3762,310.0,271.9457,271.45,280.95,276.85352,2743.0,9464400.0,0.9,0.9,0.5,0.9638985,0.18682668,685.1701,9464966.0,0.6068979,0.6981317,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9468000.0,264.76773,10.355485,269.91928,317.0,273.4547,269.85,280.95,276.326,2743.0,9468000.0,1.0,1.0,0.44,0.8351414,0.18708336,685.43195,9468566.0,0.7356549,0.5235988,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9471600.0,253.84306,130.17184,329.02386,316.0,273.14294,270.95,280.35,276.3519,2591.0,9471600.0,1.0,1.0,0.5,0.66786635,0.18733996,685.6938,9472167.0,0.90292996,0.6981317,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9475200.0,178.05803,118.39509,242.89658,307.0,271.24268,270.95,280.35,276.3519,2591.0,9475200.0,0.9,1.0,0.5,0.48196438,0.18759647,685.9556,9475767.0,1.0888319,0.5235988,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9478800.0,77.97232,0.0,78.375175,308.0,271.527,268.75,279.25,275.02353,2438.0,9478800.0,1.0,1.0,0.45,0.28864273,0.1878529,686.21747,9479368.0,1.2821536,0.5235988,9.8,0.7326892018318176,-1.5344934463500977,101325.0
9482400.0,24.289968,0.0,24.052275,307.0,271.16498,269.25,278.75,274.931,3048.0,9482400.0,1.0,1.0,0.49,0.09505381,0.18810925,686.4793,9482968.0,1.4757426,0.5235988,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9486000.0,0.0,0.0,0.0,299.0,269.42587,269.85,278.75,275.08902,2134.0,9486000.0,0.9,1.0,0.51,-0.0928884,0.18836552,686.74115,9486569.0,1.6636847,0.6981317,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9489600.0,0.0,0.0,0.0,308.0,271.43668,270.35,278.75,275.24637,1981.0,9489600.0,1.0,1.0,0.53,-0.26876593,0.18862168,687.003,9490169.0,1.8395623,0.6981317,9.8,0.7326892018318176,-1.5344934463500977,101325.0
9493200.0,0.0,0.0,0.0,307.0,271.31342,269.85,278.75,275.08902,1981.0,9493200.0,1.0,1.0,0.51,-0.42427707,0.18887778,687.26483,9493770.0,1.9950734,0.6981317,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9496800.0,0.0,0.0,0.0,311.0,272.07123,270.95,279.25,275.752,1981.0,9496800.0,1.0,1.0,0.54,-0.5481935,0.18913378,687.5267,9497370.0,2.11899,0.6981317,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9500400.0,0.0,0.0,0.0,311.0,272.19385,271.45,279.25,275.91183,1829.0,9500400.0,1.0,1.0,0.56,-0.62676,0.1893897,687.7885,9500971.0,2.1975563,0.6981317,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9504000.0,0.0,0.0,0.0,309.0,271.79846,274.25,278.15,276.44873,2286.0,9504000.0,1.0,1.0,0.76,-0.6476708,0.18964553,688.05035,9504572.0,2.2184672,0.87266463,6.7,0.7326892018318176,-1.5344934463500977,101325.0
9507600.0,0.0,0.0,0.0,310.0,271.94193,274.85,278.15,276.6661,2743.0,9507600.0,1.0,1.0,0.79,-0.60701066,0.18990128,688.3122,9508172.0,2.1778069,0.6981317,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9511200.0,0.0,0.0,0.0,310.0,271.94193,274.85,278.15,276.6661,1829.0,9511200.0,1.0,1.0,0.79,-0.5121049,0.19015694,688.57404,9511773.0,2.0829012,0.6981317,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9514800.0,0.0,0.0,0.0,306.0,271.1271,275.95,277.05,276.58414,1829.0,9514800.0,1.0,1.0,0.93,-0.37642708,0.1904125,688.8359,9515373.0,1.9472234,0.6981317,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9518400.0,0.0,0.0,0.0,306.0,271.1271,275.95,277.05,276.58414,2286.0,9518400.0,1.0,1.0,0.93,-0.21312197,0.190668,689.0977,9518974.0,1.7839183,0.87266463,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9522000.0,0.0,0.0,0.0,306.0,271.1271,275.95,277.05,276.58414,427.0,9522000.0,1.0,1.0,0.93,-0.032387093,0.1909234,689.35956,9522574.0,1.6031834,0.6981317,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9525600.0,14.8,0.0,14.8,306.0,271.1271,275.95,277.05,276.58414,427.0,9525600.0,1.0,1.0,0.93,0.15825072,0.19117871,689.6214,9526175.0,1.4125456,1.0471976,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9529200.0,61.502365,0.0,61.502365,309.0,271.61642,275.95,277.55,276.7996,488.0,9529200.0,1.0,1.0,0.89,0.35273525,0.19143394,689.88324,9529775.0,1.2180611,1.0471976,8.8,0.7326892018318176,-1.5344934463500977,101325.0
9532800.0,88.424194,0.0,88.424194,309.0,271.7345,276.45,277.55,277.0744,427.0,9532800.0,1.0,1.0,0.93,0.5450355,0.19168907,690.1451,9533376.0,1.0257609,1.3962634,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9536400.0,133.15965,0.0,133.15965,307.0,271.245,276.45,277.05,276.78458,305.0,9536400.0,1.0,1.0,0.96,0.72717255,0.19194414,690.4069,9536976.0,0.8436238,1.5707964,7.7,0.7326892018318176,-1.5344934463500977,101325.0
9540000.0,171.22816,0.0,171.22816,312.0,272.32193,276.45,278.15,277.38092,427.0,9540000.0,1.0,1.0,0.89,0.8858317,0.1921991,690.66876,9540577.0,0.6849646,1.7453293,10.8,0.7326892018318176,-1.5344934463500977,101325.0
9543600.0,177.52936,0.0,177.52936,312.0,272.32193,276.45,278.15,277.38092,427.0,9543600.0,1.0,1.0,0.89,0.9973409,0.19245398,690.9306,9544177.0,0.57345545,1.3962634,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9547200.0,174.47827,0.0,174.47827,315.0,272.90936,276.45,278.75,277.6709,488.0,9547200.0,1.0,1.0,0.85,1.029564,0.19270878,691.1924,9547778.0,0.5412323,1.7453293,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9550800.0,144.83922,0.0,144.85829,312.0,272.32193,276.45,278.15,277.38092,488.0,9550800.0,1.0,1.0,0.89,0.96918637,0.19296347,691.4542,9551378.0,0.60160995,1.7453293,9.3,0.7326892018318176,-1.5344934463500977,101325.0
9554400.0,115.787766,0.0,115.76136,312.0,272.46347,277.05,278.15,277.66263,457.0,9554400.0,1.0,1.0,0.93,0.8395254,0.19321808,691.71606,9554979.0,0.7312709,1.7453293,8.2,0.7326892018318176,-1.5344934463500977,101325.0
9558000.0,156.87387,14.5,165.38148,310.0,271.993,277.55,277.55,277.55,274.0,9558000.0,1.0,1.0,1.0,0.67161727,0.19347261,691.9779,9558579.0,0.89917904,1.7453293,7.2,0.7326892018318176,-1.5344934463500977,101325.0
9561600.0,134.072,14.5,142.57825,313.0,272.581,277.55,278.15,277.87238,274.0,9561600.0,1.0,1.0,0.96,0.48537716,0.19372706,692.23975,9562180.0,1.0854192,1.0471976,4.1,0.7326892018318176,-1.5344934463500977,101325.0
9565200.0,51.59358,0.0,51.632427,310.0,271.993,277.55,277.55,277.55,335.0,9565200.0,1.0,1.0,1.0,0.29195234,0.19398141,692.5016,9565781.0,1.278844,1.0471976,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9568800.0,17.461538,0.0,17.416185,310.0,271.993,277.55,277.55,277.55,335.0,9568800.0,1.0,1.0,1.0,0.098449364,0.19423567,692.7634,9569381.0,1.4723469,1.0471976,5.2,0.7326892018318176,-1.5344934463500977,101325.0
9572400.0,0.25,0.0,0.25,308.0,271.38596,277.05,277.05,277.05,183.0,9572400.0,1.0,1.0,1.0,-0.08924078,0.19448985,693.02527,9572982.0,1.6600372,1.2217305,4.6,0.7326892018318176,-1.5344934463500977,101325.0
9576000.0,0.0,0.0,0.0,308.0,271.38596,277.05,277.05,277.05,183.0,9576000.0,1.0,1.0,1.0,-0.2647104,0.19474393,693.2871,9576582.0,1.8355067,1.0471976,3.6,0.7326892018318176,-1.5344934463500977,101325.0
9579600.0,0.0,0.0,0.0,308.0,271.38596,277.05,277.05,277.05,183.0,9579600.0,1.0,1.0,1.0,-0.41967422,0.19499794,693.54895,9580183.0,1.9904705,0.5235988,3.1,0.7326892018318176,-1.5344934463500977,101325.0
9583200.0,0.0,0.0,0.0,308.0,271.38596,277.05,277.05,277.05,274.0,9583200.0,1.0,1.0,1.0,-0.5429601,0.19525184,693.8108,9583783.0,2.1137564,0.34906584,2.1,0.7326892018318176,-1.5344934463500977,101325.0
9586800.0,0.0,0.0,0.0,308.0,271.38596,277.05,277.05,277.05,152.0,9586800.0,1.0,1.0,1.0,-0.6209485,0.19550566,694.07263,9587384.0,2.1917448,0.17453292,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9590400.0,0.0,0.0,0.0,308.0,271.38596,277.05,277.05,277.05,152.0,9590400.0,1.0,1.0,1.0,-0.6415262,0.19575939,694.3345,9590984.0,2.2123225,6.2831855,2.6,0.7326892018318176,-1.5344934463500977,101325.0
9594000.0,0.0,0.0,0.0,307.0,271.245,276.45,277.05,276.78458,152.0,9594000.0,1.0,1.0,0.96,-0.6008818,0.19601303,694.5963,9594585.0,2.171678,6.1086526,2.1,0.7326892018318176,-1.5344934463500977,101325.0
9597600.0,0.0,0.0,0.0,307.0,271.245,276.45,277.05,276.78458,152.0,9597600.0,1.0,1.0,0.96,-0.5062564,0.19626659,694.85815,9598185.0,2.0770528,6.1086526,4.1,0.7326892018318176,-1.5344934463500977,101325.0
9601200.0,0.0,0.0,0.0,304.0,270.65756,276.45,276.45,276.45,152.0,9601200.0,1.0,1.0,1.0,-0.3709564,0.19652005,695.12,9601786.0,1.9417527,6.1086526,3.6,0.7326892018318176,-1.5344934463500977,101325.0
9604800.0,0.0,0.0,0.0,301.0,269.90924,275.35,275.95,275.69662,152.0,9604800.0,1.0,1.0,0.96,-0.20800386,0.19677342,695.38184,9605386.0,1.7788001,5.934119,5.2,0.7326892018318176,-1.5344934463500977,101325.0
9608400.0,0.0,0.0,0.0,298.0,269.20444,274.85,275.35,275.10312,213.0,9608400.0,1.0,1.0,0.96,-0.027536612,0.19702671,695.6436,9608987.0,1.5983329,5.934119,4.6,0.7326892018318176,-1.5344934463500977,101325.0
9612000.0,54.98541,111.851654,85.869064,282.0,265.65363,273.75,275.35,274.66687,579.0,9612000.0,0.8,0.8,0.89,0.16294469,0.1972799,695.90546,9612587.0,1.4078517,5.934119,4.6,0.7326892018318176,-1.5344934463500977,101325.0
9615600.0,172.51459,133.64575,214.6063,299.0,269.52966,273.75,275.95,274.9902,396.0,9615600.0,1.0,1.0,0.85,0.35740188,0.19753301,696.1673,9616188.0,1.2133944,5.934119,5.7,0.7326892018318176,-1.5344934463500977,101325.0
9619200.0,152.94722,14.502592,158.18713,301.0,270.01804,273.75,276.45,275.2697,579.0,9619200.0,1.0,1.0,0.82,0.54982764,0.19778602,696.42914,9619788.0,1.0209687,5.4105206,6.2,0.7326892018318176,-1.5344934463500977,101325.0
9622800.0,115.42234,0.0,113.83319,304.0,270.60406,273.75,277.05,275.633,640.0,9622800.0,1.0,1.0,0.79,0.7322733,0.19803895,696.691,9623389.0,0.8385231,5.5850534,4.1,0.7326892018318176,-1.5344934463500977,101325.0
9626400.0,159.83153,0.0,159.68323,303.0,270.46014,273.15,277.05,275.42575,671.0,9626400.0,1.0,1.0,0.76,0.8914235,0.19829178,696.9528,9626989.0,0.6793728,5.7595863,5.7,0.7326892018318176,-1.5344934463500977,101325.0
