,HDifHor,HDirNor,HGloHor,HHorIR,TBlaSky,TDewPoi,TDryBul,TWetBul,ceiHei,cloTim,nOpa,nTot,relHum,solAlt,solDec,solHouAng,solTim,solZen,winDir,winSpe,lat,lon,pAtm
6368400.0,20.91590813850159,246.7853920644821,44.236565071698195,272.4193986866572,263.2733941622521,270.56431684102097,280.1688091678706,276.2959945190987,2000.0,6368400.0,0.0,0.0,0.5131776889437409,0.03367296316273949,-0.051930604757715576,459.976599427663,6368332.128995433,1.5371234054979124,3.9333622678774134,4.055479356687362,0.7326892018318176,-1.5344934463500977,101325.0
6372000.0,27.61342618236803,256.02890788039116,56.73094501234081,273.9238954308915,263.64277837047837,270.75540286547516,280.4016405915561,276.4935574466235,1998.064944750642,6372000.0,0.013750776852646918,0.01373607818394491,0.5116246873385286,0.08113017275112949,-0.051647425718503455,460.23845139594926,6371932.856164384,1.4896661924989256,3.925515543924619,4.240961107489181,0.7326892018318176,-1.5344934463500977,101325.0
6375600.0,40.23371227473429,259.5597124143278,79.94190642822824,275.05604706507296,263.9035486369373,270.9295464084573,280.4011929307354,276.5497536855201,1994.0335796478132,6375600.0,0.042398228628994665,0.04235290773383014,0.5183828470369453,0.12083015620674445,-0.05136404190739812,460.5003033642355,6375533.598173516,1.4499662058538498,3.9921786442194898,4.534630280107123,0.7326892018318176,-1.5344934463500977,101325.0
6379200.0,52.853998367100544,263.0905169482645,103.15286784411566,276.18819869925443,264.1643189033961,271.10368995143943,280.40074526991475,276.60594992441673,1990.0022145449843,6379200.0,0.07104568040534241,0.07096973728371536,0.5251410067353619,0.1605301396623594,-0.051080658096292794,460.7621553325218,6379134.340182648,1.410266219208774,4.0588417445143605,4.828299452725067,0.7326892018318176,-1.5344934463500977,101325.0
6382800.0,65.47428445946682,266.62132148220115,126.36382926000307,277.3203503334359,264.42508916985497,271.27783349442154,280.4002976090941,276.66214616331337,1985.9708494421554,6382800.0,0.09969313218169015,0.09958656683360059,0.5318991664337785,0.20023012311797436,-0.05079727428518746,461.024007300808,6382735.082191781,1.3705662325636983,4.125504844809232,5.121968625343009,0.7326892018318176,-1.5344934463500977,101325.0
6386400.0,78.09457055183307,270.1521260161378,149.57479067589048,278.45250196761737,264.6858594363139,271.4519770374037,280.3998499482734,276.71834240221,1981.9394843393266,6386400.0,0.1283405839580379,0.12820339638348582,0.5386573261321952,0.23993010657358932,-0.050513890474082127,461.28585926909426,6386335.824200913,1.3308662459186222,4.192167945104103,5.415637797960952,0.7326892018318176,-1.5344934463500977,101325.0
6390000.0,90.71485664419933,273.68293055007445,172.7857520917779,279.58465360179883,264.9466297027727,271.6261205803858,280.39940228745274,276.7745386411066,1977.9081192364977,6390000.0,0.15698803573438563,0.15682022593337105,0.5454154858306118,0.27963009002920425,-0.05023050666297679,461.5477112373805,6389936.5662100455,1.2911662592735464,4.258831045398973,5.709306970578895,0.7326892018318176,-1.5344934463500977,101325.0
6393600.0,103.33514273656559,277.21373508401115,195.99671350766536,280.7168052359803,265.2073999692316,271.8002641233679,280.3989546266321,276.8307348800032,1973.8767541336686,6393600.0,0.1856354875107334,0.18543705548325629,0.5521736455290285,0.31933007348481923,-0.049947122851871466,461.80956320566673,6393537.308219178,1.2514662726284707,4.3254941456938445,6.002976143196838,0.7326892018318176,-1.5344934463500977,101325.0
6397200.0,115.95542882893184,280.7445396179478,219.20767492355276,281.84895687016177,265.4681702356905,271.9744076663501,280.3985069658114,276.88693111889984,1969.8453890308397,6397200.0,0.21428293928708114,0.21405388503314152,0.5589318052274451,0.3590300569404342,-0.04966373904076613,462.07141517395297,6397138.050228311,1.2117662859833949,4.392157245988715,6.29664531581478,0.7326892018318176,-1.5344934463500977,101325.0
6400800.0,128.5757149212981,284.27534415188444,242.41863633944018,282.98110850434324,265.7289405021493,272.1485512093322,280.39805930499074,276.94312735779647,1965.8140239280108,6400800.0,0.24293039106342887,0.24267071458302675,0.5656899649258618,0.39873004039604915,-0.0493803552296608,462.3332671422392,6400738.792237443,1.172066299338319,4.458820346283586,6.590314488432723,0.7326892018318176,-1.5344934463500977,101325.0
6404400.0,141.19600101366436,287.8061486858211,265.6295977553276,284.1132601385247,265.9897107686082,272.3226947523143,280.39761164417007,276.99932359669305,1961.782658825182,6404400.0,0.27157784283977665,0.27128754413291195,0.5724481246242784,0.43843002385166413,-0.04909697141855547,462.59511911052545,6404339.534246575,1.132366312693243,4.525483446578457,6.8839836610506655,0.7326892018318176,-1.5344934463500977,101325.0
6408000.0,153.81628710603061,291.3369532197578,288.84055917121503,285.2454117727062,266.2504810350671,272.49683829529647,280.3971639833494,277.0555198355897,1957.751293722353,6408000.0,0.30022529461612435,0.2999043736827972,0.579206284322695,0.47813000730727906,-0.04881358760745014,462.85697107881174,6407940.276255708,1.0926663260481673,4.592146546873328,7.177652833668608,0.7326892018318176,-1.5344934463500977,101325.0
6411600.0,166.43657319839687,294.86775775369443,312.05152058710246,286.37756340688765,266.51125130152593,272.6709818382786,280.39671632252873,277.1117160744863,1953.7199286195241,6411600.0,0.3288727463924721,0.3285212032326824,0.5859644440211118,0.517829990762894,-0.048530203796344804,463.118823047098,6411541.01826484,1.0529663394030915,4.658809647168199,7.471322006286551,0.7326892018318176,-1.5344934463500977,101325.0
6415200.0,179.05685929076313,298.3985622876311,335.2624820029899,287.5097150410691,266.7720215679848,272.8451253812607,280.39626866170806,277.16791231338294,1949.6885635166952,6415200.0,0.35752019816881986,0.35713803278256767,0.5927226037195285,0.5575299742185089,-0.04824681998523947,463.3806750153842,6415141.7602739725,1.0132663527580157,4.725472747463069,7.764991178904494,0.7326892018318176,-1.5344934463500977,101325.0
6418800.0,191.67714538312939,301.9293668215678,358.4734434188773,288.6418666752506,267.0327918344437,273.01926892424285,280.3958210008874,277.2241085522795,1945.6571984138664,6418800.0,0.3861676499451676,0.3857548623324529,0.5994807634179451,0.5972299576741239,-0.04796343617413414,463.64252698367045,6418742.502283105,0.9735663661129398,4.79213584775794,8.058660351522438,0.7326892018318176,-1.5344934463500977,101325.0
6422400.0,204.29743147549564,305.46017135550443,381.68440483476473,289.77401830943205,267.29356210090253,273.19341246722496,280.3953733400667,277.28030479117615,1941.6258333110375,6422400.0,0.41481510172151537,0.41437169188233813,0.6062389231163617,0.6369299411297389,-0.04768005236302881,463.9043789519567,6422343.244292238,0.933866379467864,4.8587989480528115,8.35232952414038,0.7326892018318176,-1.5344934463500977,101325.0
6426000.0,216.9177175678619,308.9909758894411,404.89536625065216,290.9061699436136,267.5543323673614,273.36755601020707,280.39492567924606,277.3365010300728,1937.5944682082086,6426000.0,0.4434625534978631,0.44298852143222334,0.6129970828147784,0.6766299245853539,-0.047396668551923475,464.1662309202429,6425943.98630137,0.8941663928227882,4.925462048347682,8.645998696758323,0.7326892018318176,-1.5344934463500977,101325.0
6429600.0,229.53800366022816,312.5217804233778,428.1063276665396,292.03832157779505,267.8151026338203,273.54169955318923,280.3944780184254,277.3926972689694,1933.5631031053795,6429600.0,0.4721100052742108,0.4716053509821086,0.619755242513195,0.7163299080409689,-0.04711328474081815,464.42808288852916,6429544.728310502,0.8544664061777123,4.992125148642553,8.939667869376265,0.7326892018318176,-1.5344934463500977,101325.0
6433200.0,242.1582897525944,316.0525849573144,451.317289082427,293.1704732119765,268.07587290027914,273.71584309617134,280.3940303576047,277.448893507866,1929.5317380025506,6433200.0,0.5007574570505586,0.5002221805319939,0.6265134022116117,0.7560298914965837,-0.046829900929712814,464.6899348568154,6433145.470319634,0.8147664195326365,5.058788248937423,9.233337041994208,0.7326892018318176,-1.5344934463500977,101325.0
6436800.0,229.3664929115609,298.86812852833367,427.4651397287029,291.3211293677761,267.627494916524,273.4503261618418,279.9642028808594,277.1075184443226,1908.0426192610232,6436800.0,0.5048423050201103,0.5043352009498909,0.6336244148750828,0.6992090964970523,-0.046546175616653,464.95178849729774,6436746.212328767,0.8715872160375935,5.066810294373394,8.931696042622605,0.7326892018318176,-1.5344934463500977,101325.0
6440400.0,215.51585928163573,280.8205362258981,401.652027426245,289.3475565453098,267.1495690890099,273.1664900409577,279.5164845784505,276.7495779098441,1885.826094117883,6440400.0,0.5079037111643787,0.5074272293206219,0.6407501297454311,0.6383666023952231,-0.046262436074345076,465.2136422074549,6440346.9543379,0.9324297118404684,5.072388962523578,8.605250452751438,0.7326892018318176,-1.5344934463500977,101325.0
6444000.0,201.66522565171056,262.7729439234625,375.8389151237871,287.37398372284355,266.6716432614958,272.8826539200735,279.0687662760417,276.39163737536563,1863.609568974743,6444000.0,0.5109651173086471,0.5105192576913529,0.6478758446157795,0.577524108293394,-0.04597869653203716,465.475495917612,6443947.696347032,0.9932722076433435,5.077967630673761,8.278804862880271,0.7326892018318176,-1.5344934463500977,101325.0
6447600.0,187.81459202178536,244.72535162102685,350.0258028213292,285.40041090037727,266.1937174339817,272.5988177991893,278.6210479736328,276.0336968408872,1841.393043831603,6447600.0,0.5140265234529156,0.5136112860620838,0.6550015594861279,0.5166816141915648,-0.04569495698972924,465.73734962776916,6447548.438356165,1.0541147034462184,5.083546298823944,7.952359273009105,0.7326892018318176,-1.5344934463500977,101325.0
6451200.0,173.96395839186022,226.67775931859126,324.2126905188713,283.426838077911,265.71579160646763,272.3149816783052,278.17332967122394,275.67575630640874,1819.1765186884631,6451200.0,0.517087929597184,0.5167033144328148,0.6621272743564762,0.4558391200897356,-0.04541121744742132,465.9992033379263,6451149.180365297,1.1149571992490934,5.089124966974127,7.625913683137937,0.7326892018318176,-1.5344934463500977,101325.0
6454800.0,160.11332476193502,208.63016701615564,298.3995782164134,281.45326525544465,265.2378657789535,272.031145557421,277.7256113688151,275.31781577193027,1796.9599935453232,6454800.0,0.5201493357414524,0.5197953428035458,0.6692529892268246,0.3949966259879064,-0.0451274779051134,466.26105704808344,6454749.922374429,1.1757996950519685,5.094703635124311,7.29946809326677,0.7326892018318176,-1.5344934463500977,101325.0
6458400.0,146.26269113200985,190.58257471372002,272.58646591395546,279.47969243297837,264.75993995143943,271.7473094365368,277.27789306640625,274.95987523745185,1774.7434684021832,6458400.0,0.5232107418857209,0.5228873711742766,0.6763787040971729,0.33415413188607723,-0.04484373836280548,466.5229107582406,6458350.664383561,1.2366421908548433,5.100282303274494,6.973022503395603,0.7326892018318176,-1.5344934463500977,101325.0
6462000.0,132.41205750208468,172.53498241128443,246.77335361149758,277.5061196105121,264.2820141239253,271.46347331565266,276.8301747639974,274.6019347029734,1752.5269432590433,6462000.0,0.5262721480299893,0.5259793995450076,0.6835044189675213,0.27331163778424805,-0.04455999882049756,466.7847644683977,6461951.406392694,1.2974846866577183,5.105860971424677,6.646576913524436,0.7326892018318176,-1.5344934463500977,101325.0
6465600.0,118.5614238721595,154.4873901088488,220.96024130903967,275.5325467880458,263.80408829641124,271.1796371947685,276.38245646158856,274.2439941684949,1730.3104181159033,6465600.0,0.5293335541742578,0.5290714279157386,0.6906301338378698,0.21246914368241887,-0.04427625927818964,467.04661817855487,6465552.148401827,1.3583271824605934,5.1114396395748605,6.3201313236532695,0.7326892018318176,-1.5344934463500977,101325.0
6469200.0,104.71079024223434,136.4397978064132,195.14712900658174,273.5589739655795,263.32616246889717,270.8958010738843,275.9347381591797,273.8860536340165,1708.0938929727633,6469200.0,0.5323949603185262,0.5321634562864695,0.697755848708218,0.1516266495805897,-0.043992519735881724,467.308471888712,6469152.890410959,1.4191696782634682,5.117018307725044,5.993685733782102,0.7326892018318176,-1.5344934463500977,101325.0
6472800.0,90.86015661230914,118.3922055039776,169.33401670412383,271.58540114311324,262.84823664138304,270.61196495300015,275.4870198567708,273.528113099538,1685.8773678296234,6472800.0,0.5354563664627946,0.5352554846572005,0.7048815635785665,0.09078415547876051,-0.043708780193573805,467.57032559886915,6472753.632420091,1.4800121740663432,5.122596975875227,5.667240143910935,0.7326892018318176,-1.5344934463500977,101325.0
6476400.0,77.00952298238397,100.34461320154199,143.52090440166597,269.61182832064696,262.37031081386897,270.32812883211596,275.039301554362,273.1701725650596,1663.6608426864832,6476400.0,0.538517772607063,0.5383475130279315,0.7120072784489149,0.029941661376931328,-0.043425040651265887,467.8321793090263,6476354.374429224,1.5408546698692183,5.1281756440254105,5.340794554039768,0.7326892018318176,-1.5344934463500977,101325.0
6480000.0,63.1588893524588,82.29702089910637,117.70779209920806,267.6382554981806,261.8923849863549,270.04429271123183,274.5915832519531,272.81223203058113,1641.4443175433432,6480000.0,0.5415791787513314,0.5414395413986625,0.7191329933192632,-0.030900832724897853,-0.04314130110895797,468.0940330191834,6479955.116438356,1.601697165672093,5.1337543121755935,5.014348964168601,0.7326892018318176,-1.5344934463500977,101325.0
6483600.0,49.30825572253363,64.24942859667075,91.89467979675015,265.66468267571435,261.41445915884077,269.76045659034764,274.14386494954425,272.45429149610266,1619.2277924002033,6483600.0,0.5446405848956,0.5445315697693933,0.7262587081896116,-0.09174332682672703,-0.04285756156665005,468.35588672934057,6483555.858447488,1.6625396614749683,5.1393329803257775,4.687903374297434,0.7326892018318176,-1.5344934463500977,101325.0
6487200.0,35.45762209260846,46.201836294235136,66.08156749429224,263.69110985324807,260.9365333313267,269.47662046946346,273.69614664713544,272.09635096162424,1597.0112672570633,6487200.0,0.5477019910398684,0.5476235981401243,0.7333844230599599,-0.15258582092855622,-0.04257382202434213,468.6177404394977,6487156.600456621,1.7233821572778432,5.1449116484759605,4.361457784426267,0.7326892018318176,-1.5344934463500977,101325.0
6490800.0,21.60698846268329,28.154243991799547,40.268455191834335,261.7175370307818,260.45860750381263,269.1927843485793,273.24842834472656,271.73841042714577,1574.7947421139233,6490800.0,0.5507633971841368,0.5507156265108553,0.7405101379303083,-0.2134283150303854,-0.04229008248203421,468.87959414965485,6490757.342465754,1.7842246530807182,5.1504903166261435,4.0350121945551,0.7326892018318176,-1.5344934463500977,101325.0
6494400.0,7.756354832758092,10.106651689363957,14.455342889376425,259.7439642083155,259.9806816762985,268.90894822769513,272.8007100423177,271.3804698926673,1552.5782169707834,6494400.0,0.5538248033284052,0.5538076548815862,0.7476358528006567,-0.2742708091322146,-0.04200634293972629,469.141447859812,6494358.084474886,1.8450671488835932,5.1560689847763275,3.7085666046839325,0.7326892018318176,-1.5344934463500977,101325.0
6498000.0,0.0,0.0,0.0,257.7172809409224,259.47378428559324,268.66461202543076,272.42382993654576,271.0724809899178,1551.6860345988514,6498000.0,0.5415872932841245,0.5415872932841245,0.7541320363408355,-0.3192042558024463,-0.04172246362248512,469.40330233639236,6497958.826484018,1.89000059426103,5.1735700962206,3.4996839260946127,0.7326892018318176,-1.5344934463500977,101325.0
6501600.0,0.0,0.0,0.0,255.62300256180436,258.93001399628105,268.4705484468643,272.13710753558433,270.82806689118684,1577.9339248448202,6501600.0,0.5098784353635083,0.5098784353635083,0.7598269981880711,-0.34388982392337225,-0.041438406409874354,469.6651577884204,6501559.568493151,1.9146861572788185,5.206245226402805,3.440426770954916,0.7326892018318176,-1.5344934463500977,101325.0
6505200.0,0.0,0.0,0.0,253.52872418268632,258.3862437069688,268.2764848682978,271.8503851346229,270.58365279245595,1604.181815090789,6505200.0,0.47816957744289207,0.47816957744289207,0.7655219600353067,-0.3685753920442982,-0.04115434919726359,469.9270132404484,6505160.310502283,1.9393717202966072,5.238920356585011,3.381169615815219,0.7326892018318176,-1.5344934463500977,101325.0
6508800.0,0.0,0.0,0.0,251.43444580356825,257.8424734176566,268.08242128973137,271.56366273366154,270.339238693725,1630.429705336758,6508800.0,0.4464607195222759,0.4464607195222759,0.7712169218825423,-0.3932609601652241,-0.04087029198465282,470.18886869247643,6508761.052511415,1.9640572833143957,5.2715954867672155,3.321912460675523,0.7326892018318176,-1.5344934463500977,101325.0
6512400.0,0.0,0.0,0.0,249.3401674244502,257.2987031283444,267.88835771116493,271.2769403327001,270.0948245949941,1656.6775955827268,6512400.0,0.41475186160165967,0.41475186160165967,0.7769118837297779,-0.4179465282861501,-0.040586234772042054,470.4507241445045,6512361.794520548,1.9887428463321843,5.304270616949421,3.262655305535826,0.7326892018318176,-1.5344934463500977,101325.0
6516000.0,0.0,0.0,0.0,247.24588904533212,256.75493283903216,267.6942941325985,270.99021793173875,269.8504104962632,1682.9254858286959,6516000.0,0.3830430036810435,0.3830430036810435,0.7826068455770135,-0.442632096407076,-0.04030217755943129,470.7125795965325,6515962.536529681,2.013428409349973,5.336945747131626,3.2033981503961293,0.7326892018318176,-1.5344934463500977,101325.0
6519600.0,0.0,0.0,0.0,245.15161066621405,256.21116254972,267.500230554032,270.70349553077733,269.6059963975323,1709.1733760746647,6519600.0,0.3513341457604273,0.3513341457604273,0.7883018074242492,-0.46731766452800194,-0.04001812034682052,470.97443504856057,6519563.278538813,2.0381139723677615,5.369620877313832,3.1441409952564325,0.7326892018318176,-1.5344934463500977,101325.0
6523200.0,0.0,0.0,0.0,243.057332287096,255.66739226040775,267.30616697546554,270.4167731298159,269.36158229880135,1735.4212663206335,6523200.0,0.31962528783981115,0.31962528783981115,0.7939967692714848,-0.49200323264892787,-0.03973406313420975,471.2362905005886,6523164.020547945,2.0627995353855497,5.402296007496037,3.0848838401167358,0.7326892018318176,-1.5344934463500977,101325.0
6526800.0,0.0,0.0,0.0,240.96305390797795,255.12362197109553,267.1121033968991,270.13005072885454,269.11716820007047,1761.6691565666024,6526800.0,0.28791642991919497,0.28791642991919497,0.7996917311187204,-0.5166888007698538,-0.03945000592159898,471.49814595261665,6526764.762557077,2.0874850984033384,5.434971137678242,3.0256266849770395,0.7326892018318176,-1.5344934463500977,101325.0
6530400.0,0.0,0.0,0.0,238.86877552885989,254.5798516817833,266.9180398183326,269.8433283278931,268.8727541013395,1787.9170468125712,6530400.0,0.2562075719985788,0.2562075719985788,0.805386692965956,-0.5413743688907797,-0.039165948708988214,471.7600014046447,6530365.50456621,2.112170661421127,5.467646267860448,2.9663695298373427,0.7326892018318176,-1.5344934463500977,101325.0
6534000.0,0.0,0.0,0.0,236.77449714974182,254.03608139247112,266.72397623976616,269.5566059269317,268.62834000260864,1814.1649370585403,6534000.0,0.22449871407796262,0.22449871407796262,0.8110816548131916,-0.5660599370117056,-0.03888189149637745,472.02185685667274,6533966.2465753425,2.1368562244389153,5.500321398042653,2.907112374697646,0.7326892018318176,-1.5344934463500977,101325.0
6537600.0,0.0,0.0,0.0,234.68021877062375,253.4923111031589,266.5299126611997,269.26988352597033,268.3839259038777,1840.4128273045092,6537600.0,0.1927898561573464,0.1927898561573464,0.8167766166604273,-0.5907455051326316,-0.03859783428376668,472.2837123087008,6537566.988584475,2.161541787456704,5.532996528224858,2.847855219557949,0.7326892018318176,-1.5344934463500977,101325.0
6541200.0,0.0,0.0,0.0,232.5859403915057,252.94854081384668,266.3358490826332,268.9831611250089,268.1395118051468,1866.660717550478,6541200.0,0.16108099823673022,0.16108099823673022,0.822471578507663,-0.6154310732535575,-0.038313777071155915,472.54556776072883,6541167.730593608,2.1862273504744927,5.565671658407063,2.7885980644182524,0.7326892018318176,-1.5344934463500977,101325.0
6544800.0,0.0,0.0,0.0,230.49166201238762,252.40477052453446,266.1417855040668,268.69643872404754,267.89509770641587,1892.9086077964469,6544800.0,0.12937214031611405,0.12937214031611405,0.8281665403548986,-0.6401166413744834,-0.03802971985854515,472.8074232127569,6544768.47260274,2.2109129134922814,5.598346788589269,2.729340909278556,0.7326892018318176,-1.5344934463500977,101325.0
6548400.0,0.0,0.0,0.0,228.39738363326956,251.86100023522224,265.94772192550033,268.4097163230861,267.650683607685,1919.156498042416,6548400.0,0.09766328239549787,0.09766328239549787,0.8338615022021342,-0.6648022094954094,-0.03774566264593438,473.06927866478486,6548369.214611872,2.2355984765100696,5.631021918771474,2.6700837541388593,0.7326892018318176,-1.5344934463500977,101325.0
6552000.0,0.0,0.0,0.0,226.30310525415152,251.31722994591004,265.7536583469339,268.1229939221247,267.40626950895404,1945.4043882883848,6552000.0,0.0659544244748817,0.0659544244748817,0.8395564640493698,-0.6894877776163354,-0.03746160543332361,473.3311341168129,6551969.956621004,2.2602840395278583,5.663697048953679,2.6108265989991626,0.7326892018318176,-1.5344934463500977,101325.0
6555600.0,0.0,0.0,0.0,224.20882687503345,250.77345965659782,265.5595947683674,267.8362715211633,267.16185541022315,1971.6522785343536,6555600.0,0.03424556655426547,0.03424556655426547,0.8452514258966054,-0.7141733457372613,-0.03717754822071284,473.59298956884095,6555570.698630137,2.284969602545647,5.696372179135884,2.5515694438594663,0.7326892018318176,-1.5344934463500977,101325.0
6559200.0,0.0,0.0,0.0,222.1145484959154,250.2296893672856,265.36553118980095,267.5495491202019,266.9174413114922,1997.9001687803225,6559200.0,0.0025367086336492983,0.0025367086336492983,0.850946387743841,-0.7388589138581872,-0.036893491008102075,473.854845020869,6559171.44063927,2.309655165563435,5.72904730931809,2.492312288719769,0.7326892018318176,-1.5344934463500977,101325.0
6562800.0,5.262870405362621,34.163076322372646,19.707900582927547,224.3489299408377,250.81594012534782,265.3296316486515,268.20539765379743,267.32289604291526,2000.0,6562800.0,0.0,0.0,0.8242324736292503,-0.6793988498786813,-0.03660917635922018,474.11669887037584,6562772.20890411,2.250195105870565,5.601533391159963,2.7424395966203248,0.7326892018318176,-1.5344934463500977,101325.0
6566400.0,10.983381715539384,71.29685493364727,41.129531651327056,226.9597165878505,251.50045358318172,265.30748550206016,268.94320887735444,267.7848611073951,2000.0,6566400.0,0.0,0.0,0.7947003963875444,-0.6126217744121814,-0.03632483932457558,474.378552580533,6566372.979452055,2.183418035507202,5.460089990537461,3.0194699013069886,0.7326892018318176,-1.5344934463500977,101325.0
6570000.0,16.703893025716145,108.43063354492188,62.55116271972656,229.57050323486328,252.18496704101562,265.28533935546875,269.68102010091144,268.246826171875,2000.0,6570000.0,0.0,0.0,0.7651683191458384,-0.5458446989456813,-0.03604050228993098,474.6404062906901,6569973.75,2.1166409651438394,5.318646589914958,3.2965002059936523,0.7326892018318176,-1.5344934463500977,101325.0
6573600.0,22.42440433589291,145.56441215619648,83.97279378812607,232.18128988187607,252.86948049884953,265.26319320887734,270.41883132446844,268.7087912363549,2000.0,6573600.0,0.0,0.0,0.7356362419041325,-0.47906762347918125,-0.035756165255286375,474.90226000084726,6573574.520547945,2.049863894780477,5.177203189292455,3.5735305106803166,0.7326892018318176,-1.5344934463500977,101325.0
6577200.0,28.14491564606967,182.69819076747112,105.39442485652557,234.79207652888886,253.55399395668343,265.241047062286,271.15664254802545,269.17075630083474,2000.0,6577200.0,0.0,0.0,0.7061041646624264,-0.4122905480126812,-0.03547182822064178,475.1641137110044,6577175.29109589,1.9830868244171143,5.035759788669952,3.8505608153669804,0.7326892018318176,-1.5344934463500977,101325.0
6580800.0,33.86542695624643,219.83196937874573,126.81605592492508,237.40286317590164,254.23850741451733,265.2189009156946,271.89445377158245,269.63272136531464,2000.0,6580800.0,0.0,0.0,0.6765720874207205,-0.3455134725461812,-0.03518749118599718,475.42596742116154,6580776.061643835,1.9163097540537517,4.894316388047449,4.127591120053644,0.7326892018318176,-1.5344934463500977,101325.0
6584400.0,39.58593826642319,256.96574799002036,148.2376869933246,240.01364982291443,254.92302087235123,265.19675476910317,272.6322649951395,270.09468642979454,2000.0,6584400.0,0.0,0.0,0.6470400101790146,-0.2787363970796812,-0.034903154151352575,475.6878211313187,6584376.832191781,1.8495326836903891,4.752872987424946,4.404621424740308,0.7326892018318176,-1.5344934463500977,101325.0
6588000.0,45.30644957659996,294.09952660129494,169.6593180617241,242.62443646992722,255.60753433018513,265.17460862251176,273.3700762186965,270.5566514942744,2000.0,6588000.0,0.0,0.0,0.6175079329373085,-0.2119593216131811,-0.03461881711670797,475.9496748414758,6587977.602739726,1.7827556133270264,4.611429586802443,4.681651729426973,0.7326892018318176,-1.5344934463500977,101325.0
6591600.0,51.02696088677672,331.2333052125696,191.0809491301236,245.23522311694,256.29204778801903,265.1524624759204,274.1078874422535,271.0186165587543,2000.0,6591600.0,0.0,0.0,0.5879758556956025,-0.14518224614668107,-0.03433448008206337,476.21152855163297,6591578.373287671,1.7159785429636636,4.46998618617994,4.958682034113636,0.7326892018318176,-1.5344934463500977,101325.0
6595200.0,56.74747219695348,368.36708382384415,212.5025801985231,247.8460097639528,256.97656124585296,265.130316329329,274.8456986658105,271.4805816232342,2000.0,6595200.0,0.0,0.0,0.5584437784538966,-0.07840517068018105,-0.03405014304741877,476.4733822617901,6595179.143835616,1.6492014726003013,4.328542785557438,5.235712338800299,0.7326892018318176,-1.5344934463500977,101325.0
6598800.0,62.46798350713024,405.5008624351188,233.9242112669226,250.45679641096558,257.66107470368684,265.1081701827376,275.5835098893675,271.942546687714,2000.0,6598800.0,0.0,0.0,0.5289117012121907,-0.011628095213681022,-0.033765806012774166,476.73523597194725,6598779.914383561,1.5824244022369385,4.187099384934935,5.512742643486964,0.7326892018318176,-1.5344934463500977,101325.0
6602400.0,68.188494817307,442.6346410463934,255.34584233532212,253.06758305797837,258.34558816152077,265.08602403614617,276.3213211129245,272.4045117521939,2000.0,6602400.0,0.0,0.0,0.49937962397048463,0.055148980252819,-0.033481468978129564,476.9970896821044,6602380.684931506,1.515647331873576,4.0456559843124325,5.789772948173628,0.7326892018318176,-1.5344934463500977,101325.0
6606000.0,73.90900612748376,479.768419657668,276.7674734037216,255.67836970499116,259.03010161935464,265.0638778895548,277.0591323364815,272.8664768166738,2000.0,6606000.0,0.0,0.0,0.46984754672877865,0.12192605571931903,-0.03319713194348496,477.25894339226153,6605981.455479452,1.4488702615102134,3.9042125836899295,6.066803252860291,0.7326892018318176,-1.5344934463500977,101325.0
6609600.0,79.62951743766052,516.9021982689426,298.18910447212113,258.28915635200394,259.71461507718857,265.0417317429634,277.7969435600385,273.3284418811537,2000.0,6609600.0,0.0,0.0,0.4403154694870727,0.18870313118581905,-0.03291279490884036,477.52079710241867,6609582.226027397,1.3820931911468506,3.7627691830674266,6.343833557546956,0.7326892018318176,-1.5344934463500977,101325.0
6613200.0,85.35002874783729,554.0359768802173,319.61073554052064,260.89994299901673,260.3991285350225,265.019585596372,278.53475478359553,273.79040694563355,2000.0,6613200.0,0.0,0.0,0.4107833922453667,0.2554802066523191,-0.03262845787419576,477.7826508125758,6613182.9965753425,1.315316120783488,3.6213257824449236,6.62086386223362,0.7326892018318176,-1.5344934463500977,101325.0
6616800.0,91.07054005801406,591.1697554914919,341.03236660892014,263.5107296460295,261.08364199285637,264.9974394497806,279.27256600715253,274.25237201011345,2000.0,6616800.0,0.0,0.0,0.3812513150036607,0.322257282118819,-0.03234412083955116,478.04450452273295,6616783.767123288,1.2485390504201253,3.4798823818224207,6.897894166920284,0.7326892018318176,-1.5344934463500977,101325.0
6620400.0,96.79105136819082,628.3035341027664,362.45399767731965,266.1215162930423,261.7681554506903,264.97529330318923,280.01037723070954,274.71433707459335,2000.0,6620400.0,0.0,0.0,0.3517192377619548,0.389034357585319,-0.03205978380490656,478.3063582328901,6620384.537671233,1.1817619800567627,3.3384389811999178,7.174924471606947,0.7326892018318176,-1.5344934463500977,101325.0
6624000.0,103.45985879419057,636.9242430386478,372.7562404963524,268.9597317072899,262.46524591315284,265.20056737612373,280.5043557920412,275.08962455296626,2010.909596621718,6624000.0,0.020709961788839402,0.0228310502283105,0.34019676381594516,0.43188673421128154,-0.031775349980756026,478.5682126397956,6623985.308219178,1.138909607173101,3.2828944741863095,7.29091869206189,0.7326892018318176,-1.5344934463500977,101325.0
6627600.0,111.5511103939248,602.7753474614392,366.3794009413349,272.1390902723896,263.1812018825583,265.7969717783471,280.63258536003497,275.3348956521788,2038.183588176013,6627600.0,0.0724848662609379,0.07990867579908675,0.3556886948134801,0.43885206257643766,-0.03149077097234661,478.83006809182365,6627586.078767124,1.1319442805089908,3.356198307586043,7.165358786169253,0.7326892018318176,-1.5344934463500977,101325.0
