#1 
double tab(8641,2)
1260300.0 269.23099838293336
1260600.0 269.18669331626654
1260900.0 269.1240797439999
1261200.0 269.0434482773335
1261500.0 268.9434776490665
1261800.0 268.83727577599933
1262100.0 268.718205909333
1262400.0 268.5984602026667
1262700.0 268.4772783360004
1263000.0 268.3615978069336
1263300.0 268.24970874026644
1263600.0 268.15264591359994
1263900.0 268.05833333333345
1264200.0 267.9666666666664
1264500.0 267.8749999999996
1264800.0 267.78333333333313
1265100.0 267.6916666666668
1265400.0 267.6000000000004
1265700.0 267.5083333333333
1266000.0 267.4166666666664
1266300.0 267.32500000000005
1266600.0 267.23333333333335
1266900.0 267.14166666666625
1267200.0 267.04999999999967
1267500.0 266.95833333333326
1267800.0 266.86666666666684
1268100.0 266.77500000000026
1268400.0 266.6833333333332
1268700.0 266.5916666666665
1269000.0 266.5000000000001
1269300.0 266.4083333333332
1269600.0 266.3166666666662
1269900.0 266.22499999999974
1270200.0 266.1333333333333
1270500.0 266.04166666666697
1270800.0 265.9500000000001
1271100.0 265.858333333333
1271400.0 265.76666666666665
1271700.0 265.6750000000001
1272000.0 265.58333333333303
1272300.0 265.4916666666663
1272600.0 265.39999999999986
1272900.0 265.30833333333345
1273200.0 265.21666666666704
1273500.0 265.125
1273800.0 265.03333333333313
1274100.0 264.9416666666667
1274400.0 264.84999999999997
1274700.0 264.75833333333287
1275000.0 264.66666666666634
1275300.0 264.57499999999993
1275600.0 264.4833333333336
1275900.0 264.39166666666694
1276200.0 264.29999999999984
1276500.0 264.2083333333332
1276800.0 264.11666666666684
1277100.0 264.0249999999998
1277400.0 263.9333333333328
1277700.0 263.84166666666647
1278000.0 263.73192606340757
1278300.0 263.60260536217356
1278600.0 263.38746607928897
1278900.0 263.1423354773324
1279200.0 262.82850072177786
1279500.0 262.50861146382255
1279800.0 262.17432230826546
1280100.0 261.8567805191098
1280400.0 261.55197616355514
1280700.0 261.31388796800024
1281000.0 261.10299629084517
1281300.0 261.0069791352891
1281600.0 260.95695111388255
1281900.0 260.9806973285074
1282200.0 261.01127516127184
1282500.0 261.0454354279386
1282800.0 261.0841889805129
1283100.0 261.1240841394872
1283400.0 261.1671202215383
1283700.0 261.21152635257425
1284000.0 261.2574650807796
1284300.0 261.30480188800004
1284600.0 261.3526334447588
1284900.0 261.40130694219494
1285200.0 261.4502749833848
1285500.0 261.4999712021881
1285800.0 261.5508395651281
1286100.0 261.60262889846126
1286400.0 261.6552046637948
1286700.0 261.70791311589755
1287000.0 261.7603966030769
1287300.0 261.812335873641
1287600.0 261.8633719762053
1287900.0 261.912694966154
1288200.0 261.96108737641026
1288500.0 262.0059469866666
1288800.0 262.04756714604133
1289100.0 262.07684741628975
1289400.0 262.0942744380953
1289700.0 262.09800891428574
1290000.0 262.0898933699047
1290300.0 262.0774754895237
1290600.0 262.05863625142854
1290900.0 262.04068021333336
1291200.0 262.02499526095244
1291500.0 262.0163658148572
1291800.0 262.0134625767619
1292100.0 262.0290244723809
1292400.0 262.0501780395035
1292700.0 262.0868470938567
1293000.0 262.12429987740273
1293300.0 262.16309863064936
1293600.0 262.2030583605194
1293900.0 262.24367113974006
1294200.0 262.2856927102337
1294500.0 262.32808489558454
1294800.0 262.37151783064934
1295100.0 262.415409560935
1295400.0 262.45984862587034
1295700.0 262.5048241038962
1296000.0 262.55
1296300.0 262.59718298181804
1296600.0 262.64510968087257
1296900.0 262.6950269172364
1297200.0 262.7458419316364
1297500.0 262.79740949527263
1297800.0 262.84943924130914
1298100.0 262.90152766254573
1298400.0 262.9531440989092
1298700.0 263.0041840116363
1299000.0 263.05419899345435
1299300.0 263.10250873798236
1299600.0 263.1498255595314
1299900.0 263.1896827946667
1300200.0 263.22653955413324
1300500.0 263.2530574208
1300800.0 263.27372189866674
1301100.0 263.28717416533334
1301400.0 263.290845952
1301700.0 263.29071421866666
1302000.0 263.2765929045333
1302300.0 263.25849887999993
1302600.0 263.2296439466667
1302900.0 263.19263196000844
1303200.0 263.1485586436061
1303500.0 263.08685059809505
1303800.0 263.01929680761896
1304100.0 262.9327069028574
1304400.0 262.8413752563812
1304700.0 262.741314494476
1305000.0 262.6373535542856
1305300.0 262.53104250666684
1305600.0 262.4256008350474
1305900.0 262.3216361371423
1306200.0 262.2244862323807
1306500.0 262.1339502567619
1306800.0 262.05183200914314
1307100.0 261.9728678808382
1307400.0 261.8951795760759
1307700.0 261.81825980342853
1308000.0 261.7430028056382
1308300.0 261.6725419294474
1308600.0 261.6084760685711
1308900.0 261.5501269638094
1309200.0 261.5059995733333
1309500.0 261.46711547245724
1309800.0 261.4499860248381
1310100.0 261.4429953900212
1310400.0 261.45533923543184
1310700.0 261.49265411626675
1311000.0 261.5455353568467
1311300.0 261.62879972591327
1311600.0 261.71934752649275
1311900.0 261.82801478446345
1312200.0 261.9405382171823
1312500.0 262.05813180558863
1312800.0 262.17310783628994
1313100.0 262.2869833029563
1313400.0 262.3848888974842
1313700.0 262.4755454962241
1314000.0 262.54541204214684
1314300.0 262.60902374281943
1314600.0 262.6668617401842
1314900.0 262.7218838488537
1315200.0 262.7759651119896
1315500.0 262.8271020816864
1315800.0 262.8773198191304
1316100.0 262.9257209785508
1316400.0 262.9727079251648
1316700.0 263.0187830766798
1317000.0 263.06317196732533
1317300.0 263.106370341877
1317600.0 263.1442097389786
1317900.0 263.1572720446061
1318200.0 263.1366749052122
1318500.0 263.0841372881453
1318800.0 263.017648657842
1319100.0 262.93994784193916
1319400.0 262.86733057163633
1319700.0 262.81198492315156
1320000.0 262.7858409247031
1320300.0 262.78752974894553
1320600.0 262.8608315849696
1320900.0 262.9602603387256
1321200.0 263.1675209016895
1321500.0 263.3833333333344
1321800.0 263.6166666666671
1322100.0 263.84999999999974
1322400.0 264.0833333333323
1322700.0 264.31666666666644
1323000.0 264.5500000000006
1323300.0 264.7833333333332
1323600.0 265.01666666666654
1323900.0 265.2500000000009
1324200.0 265.48333333333414
1324500.0 265.71666666666687
1324800.0 265.9499999999995
1325100.0 266.1833333333325
1325400.0 266.41666666666686
1325700.0 266.6500000000003
1326000.0 266.8833333333329
1326300.0 267.1166666666669
1326600.0 267.3500000000012
1326900.0 267.5833333333339
1327200.0 267.81666666666655
1327500.0 268.04999999999916
1327800.0 268.28333333333285
1328100.0 268.5166666666673
1328400.0 268.71906893824024
1328700.0 268.886756415573
1329000.0 268.8648339089061
1329300.0 268.7712386623994
1329600.0 268.573647675733
1329900.0 268.313074545067
1330200.0 268.02286275840135
1330500.0 267.72353736149347
1330800.0 267.44021075626597
1331100.0 267.2139004096
1331400.0 267.06522509397365
1331700.0 266.99543698730685
1332000.0 267.07819836586685
1332300.0 267.20891388373343
1332600.0 267.3845449770662
1332900.0 267.5650121203194
1333200.0 267.7561433736536
1333500.0 267.9516038890669
1333800.0 268.1501482623996
1334100.0 268.3481157602136
1334400.0 268.54486481066766
1334700.0 268.73397430400047
1335000.0 268.91634459733325
1335300.0 269.0886060906661
1335600.0 269.2456974836619
1335900.0 269.39538442292184
1336200.0 269.5310267008
1336500.0 269.6642254630398
1336800.0 269.7915792230404
1337100.0 269.9186340928005
1337400.0 270.04537537280015
1337700.0 270.17685175679975
1338000.0 270.3102417817594
1338300.0 270.45628674176004
1338600.0 270.6083862144003
1338900.0 270.77434733439975
1339200.0 270.95474918912004
1339500.0 271.14578102912094
1339800.0 271.35470444800063
1340100.0 271.5687817280001
1340400.0 271.79713612799935
1340700.0 272.0300214207993
1341000.0 272.2699342208004
1341300.0 272.51442384000023
1341600.0 272.76122943999945
1341900.0 273.01011969920046
1342200.0 273.2586453120012
1342500.0 273.50523971200056
1342800.0 273.7637396479997
1343100.0 274.0351372479987
1343400.0 274.3693701631997
1343700.0 274.72526355200114
1344000.0 275.1193099519999
1344300.0 275.51019649279954
1344600.0 275.89356769280124
1344900.0 276.2426080640014
1345200.0 276.5655376640004
1345500.0 276.79589254399974
1345800.0 276.99069701119936
1346100.0 277.0434442111997
1346400.0 277.0427950449777
1346700.0 276.9564892079408
1347000.0 276.86666666666656
1347300.0 276.7749999999995
1347600.0 276.68333333333305
1347900.0 276.59166666666664
1348200.0 276.5000000000002
1348500.0 276.40833333333353
1348800.0 276.31666666666644
1349100.0 276.2249999999999
1349400.0 276.1333333333335
1349700.0 276.0416666666664
1350000.0 275.94999999999953
1350300.0 275.8583333333331
1350600.0 275.7666666666667
1350900.0 275.67500000000035
1351200.0 275.58333333333337
1351500.0 275.4916666666664
1351800.0 275.4
1352100.0 275.30833333333334
1352400.0 275.2166666666663
1352700.0 275.12499999999966
1353000.0 275.0333333333332
1353300.0 274.94166666666683
1353600.0 274.8457906028609
1353900.0 274.73219999275943
1354200.0 274.5986360630301
1354500.0 274.4419995054548
1354800.0 274.26838238409675
1355100.0 274.08865270884746
1355400.0 273.9062322967268
1355700.0 273.72875291733334
1356000.0 273.5639790506671
1356300.0 273.4201842350549
1356600.0 273.29341589566036
1356900.0 273.2147399117574
1357200.0 273.15832946236884
1357500.0 273.2148566832557
1357800.0 273.3292978583216
1358100.0 273.5431999546947
1358400.0 273.82511640576206
1358700.0 274.1452909313446
1359000.0 274.51560104631875
1359300.0 274.8914248290124
1359600.0 275.2702466273222
1359900.0 275.627351354277
1360200.0 275.95854799610646
1360500.0 276.2177277098867
1360800.0 276.4500000000001
1361100.0 276.6178932771268
1361400.0 276.78594082093304
1361700.0 276.9544012549697
1362000.0 277.1200705383921
1362300.0 277.2834001808584
1362600.0 277.43789357144743
1362900.0 277.5889401252779
1363200.0 277.72491433917287
1363500.0 277.85288768374704
1363800.0 277.96663726063974
1364100.0 278.0627562660789
1364400.0 278.1486093691527
1364700.0 278.2142461409524
1365000.0 278.2756449645713
1365300.0 278.32725372647633
1365600.0 278.3755303923811
1365900.0 278.41970144000004
1366200.0 278.46171660190464
1366500.0 278.5028933638093
1366800.0 278.54550767542855
1367100.0 278.5896892190477
1367400.0 278.63820769523807
1367700.0 278.6923119002187
1368000.0 278.7512515122119
1368300.0 278.8266580673018
1368600.0 278.9074733307937
1368900.0 279.005489965714
1369200.0 279.10695982120603
1369500.0 279.2147867418414
1369800.0 279.3231898819049
1370100.0 279.4319402311109
1370400.0 279.5335553483176
1370700.0 279.6315114209528
1371000.0 279.7154480558732
1371300.0 279.78770915392437
1371600.0 279.8451104777785
1371900.0 279.85622222960217
1372200.0 279.8486101095932
1372500.0 279.7759716836271
1372800.0 279.69112335362865
1373100.0 279.5738628794944
1373400.0 279.4454902359216
1373700.0 279.3071839863356
1374000.0 279.17005626391256
1374300.0 279.0349506040022
1374600.0 278.9221096067291
1374900.0 278.82551318514487
1375200.0 278.75989479161836
1375500.0 278.7410730636355
1375800.0 278.75142328300456
1376100.0 278.81475505898214
1376400.0 278.88945907991007
1376700.0 278.98878500474865
1377000.0 279.08766150514424
1377300.0 279.185947095624
1377600.0 279.2621323949043
1377900.0 279.329025526294
1378200.0 279.3356559438763
1378500.0 279.31725565345687
1378800.0 279.2274492091321
1379100.0 279.0572413371222
1379400.0 278.8128167626341
1379700.0 278.46663928589277
1380000.0 278.0888880678776
1380300.0 277.64019453102196
1380600.0 277.18373594522825
1380900.0 276.7119321436758
1381200.0 276.25810845027587
1381500.0 275.8158771950269
1381800.0 275.4460306541965
1382100.0 275.1051219403829
1382400.0 274.8705880433601
1382700.0 274.6532851378114
1383000.0 274.45939037162384
1383300.0 274.2734831225568
1383600.0 274.09106467407116
1383900.0 273.92489826567095
1384200.0 273.7645736613971
1384500.0 273.6210467880323
1384800.0 273.4915565264641
1385100.0 273.3754449105146
1385400.0 273.2849922326251
1385700.0 273.2037227061085
1386000.0 273.15808668661515
1386300.0 273.1238057148871
1386600.0 273.11278874345857
1386900.0 273.11553947127817
1387200.0 273.12746866526305
1387500.0 273.148919816012
1387800.0 273.1716093038196
1388100.0 273.19335135795484
1388400.0 273.2096299571007
1388700.0 273.2182387059729
1389000.0 273.20953751554885
1389300.0 273.1929864689323
1389600.0 273.141989573935
1389900.0 273.0825245752383
1390200.0 272.9997783847618
1390500.0 272.90733811428555
1390800.0 272.8053576380954
1391100.0 272.6963532533332
1391400.0 272.58537565714227
1391700.0 272.47547518095206
1392000.0 272.3691952761905
1392300.0 272.27060908571457
1392600.0 272.1847492038097
1392900.0 272.10766015619026
1393200.0 272.05835564525705
1393500.0 272.01836302906673
1393800.0 272.00974379573336
1394100.0 272.01101252399997
1394400.0 272.02662849066667
1394700.0 272.04951501733325
1395000.0 272.07582298399984
1395300.0 272.0994166082666
1395600.0 272.11920102933334
1395900.0 272.126263396
1396200.0 272.1184767130666
1396500.0 272.09560147973315
1396800.0 272.04299379199983
1397100.0 271.9805529220289
1397400.0 271.89767597275386
1397700.0 271.81079343182637
1398000.0 271.715078047768
1398300.0 271.61539430753606
1398600.0 271.51288379304367
1398900.0 271.4097297154201
1399200.0 271.30714468405745
1399500.0 271.2091738217389
1399800.0 271.1157368724638
1400100.0 271.0291007927539
1400400.0 270.952045527866
1400700.0 270.8796666130698
1401000.0 270.8127346692583
1401300.0 270.74733309970344
1401600.0 270.68631339637835
1401900.0 270.6284870252683
1402200.0 270.57401103549864
1402500.0 270.5252337628645
1402800.0 270.4785265782508
1403100.0 270.4400018109872
1403400.0 270.4043369264449
1403700.0 270.37521966813296
1404000.0 270.35729752578624
1404300.0 270.34761623269156
1404600.0 270.3739688131765
1404900.0 270.4103867331765
1405200.0 270.473251862588
1405500.0 270.5420168041409
1405800.0 270.6199324747295
1406100.0 270.69787964235303
1406400.0 270.7758427482351
1406700.0 270.8398073464471
1407000.0 270.8965833562355
1407300.0 270.9296320150589
1407600.0 270.94289909207845
1407900.0 270.9347361221439
1408200.0 270.9017478692571
1408500.0 270.86006264685693
1408800.0 270.79764116114285
1409100.0 270.7323504713143
1409400.0 270.6602357284569
1409700.0 270.58917727085685
1410000.0 270.51892218514274
1410300.0 270.45993365942866
1410600.0 270.40588727954304
1410900.0 270.3740102509714
1411200.0 270.3531801343999
1411500.0 270.35007110582853
1411800.0 270.3581106285714
1412100.0 270.37199634285724
1412400.0 270.4011542857143
1412700.0 270.43478857142856
1413000.0 270.4815885714284
1413300.0 270.536156342857
1413600.0 270.5994134857144
1413900.0 270.67491474285714
1414200.0 270.7548923428569
1414500.0 270.8510637714288
1414800.0 270.9570290285719
1415100.0 271.0872068063494
1415400.0 271.2475722179045
1415700.0 271.43165648457057
1416000.0 271.6428576755808
1416300.0 271.86062370133396
1416600.0 272.0877744822856
1416900.0 272.3105469903236
1417200.0 272.5260534284198
1417500.0 272.71968160914355
1417800.0 272.9014253043811
1418100.0 273.0317583481903
1418400.0 273.14734194306
1418700.0 273.2196682584042
1419000.0 273.2823770920636
1419300.0 273.33397607619037
1419600.0 273.37636959288886
1419900.0 273.4154242844446
1420200.0 273.44990784000004
1420500.0 273.4853129955555
1420800.0 273.5230879796824
1421100.0 273.5670403169523
1421400.0 273.6160061582223
1421700.0 273.6807023949206
1422000.0 273.7500747784125
1422300.0 273.831841910688
1422600.0 273.9139914514289
1422900.0 273.99679773714297
1423200.0 274.08111076571413
1423500.0 274.16627133714246
1423800.0 274.25481725257134
1424100.0 274.3446226514288
1424400.0 274.43856493714276
1424700.0 274.5354381302857
1425000.0 274.63580784457184
1425300.0 274.74184514285747
1425600.0 274.8500000000001
1425900.0 274.96967299999966
1426200.0 275.09248433599953
1426500.0 275.2236953360001
1426800.0 275.35889168000017
1427100.0 275.4974286799997
1427400.0 275.6385067040002
1427700.0 275.7800610800007
1428000.0 275.92061408000035
1428300.0 276.05925547999993
1428600.0 276.19449847999954
1428900.0 276.32372877244416
1429200.0 276.44945799466694
1429500.0 276.56614716666667
1429800.0 276.6804243333331
1430100.0 276.78790350000025
1430400.0 276.89168666666706
1430700.0 276.9909158333335
1431000.0 277.0842049999998
1431300.0 277.1751841666662
1431600.0 277.25797933333325
1431900.0 277.33853050000016
1432200.0 277.4130096666666
1432500.0 277.48306093733333
1432800.0 277.5492791040003
1433100.0 277.60736771333353
1433400.0 277.6624157466667
1433700.0 277.70471257999986
1434000.0 277.7408761653332
1434300.0 277.76574899866665
1434600.0 277.77752532
1434900.0 277.78141015333335
1435200.0 277.76329639466655
1435500.0 277.73790573999975
1435800.0 277.6891225733332
1436100.0 277.6266131666667
1436400.0 277.5466340000003
1436700.0 277.4583333333334
1437000.0 277.36666666666633
1437300.0 277.275
1437600.0 277.18333333333345
1437900.0 277.09166666666636
1438200.0 276.9999999999996
1438500.0 276.9083333333332
1438800.0 276.8166666666668
1439100.0 276.72500000000036
1439400.0 276.63333333333327
1439700.0 276.54166666666646
1440000.0 276.45000000000005
1440300.0 276.35833333333323
1440600.0 276.2666666666662
1440900.0 276.17499999999967
1441200.0 276.08333333333326
1441500.0 275.9916666666669
1441800.0 275.9000000000002
1442100.0 275.8083333333331
1442400.0 275.7166666666665
1442700.0 275.62500000000017
1443000.0 275.53333333333313
1443300.0 275.4410907555551
1443600.0 275.34710186666643
1443900.0 275.2321279502224
1444200.0 275.0977832391117
1444500.0 274.9300402048001
1444800.0 274.7518002488883
1445100.0 274.5483227377778
1445400.0 274.34089494186685
1445700.0 274.12566063075474
1446000.0 273.9125236764436
1446300.0 273.7007389653331
1446600.0 273.50537153422255
1446900.0 273.31715270684515
1447200.0 273.15632586239997
1447500.0 273.0051304888886
1447800.0 272.8670193777779
1448100.0 272.7411578666666
1448400.0 272.62064675555496
1448700.0 272.5171724444441
1449000.0 272.4184853333333
1449300.0 272.33317422222245
1449600.0 272.2568743111113
1449900.0 272.1891631999999
1450200.0 272.1352504888888
1450500.0 272.08648092539266
1450800.0 272.0603260216889
1451100.0 272.05915943111114
1451400.0 272.1091884088889
1451700.0 272.1972333866665
1452000.0 272.3106223644439
1452300.0 272.4527413006221
1452600.0 272.5994424320004
1452900.0 272.7483130097777
1453200.0 272.8855861731554
1453500.0 273.0065783509337
1453800.0 273.0874661831114
1454100.0 273.15016716088894
1454400.0 273.1330803992382
1454700.0 273.09993196251446
1455000.0 273.02461904822843
1455300.0 272.9331696091427
1455600.0 272.8258397805716
1455900.0 272.70651857919984
1456200.0 272.5837892937136
1456500.0 272.4621179794282
1456800.0 272.3461028022857
1457100.0 272.2421069165717
1457400.0 272.15838084022874
1457700.0 272.0886244973713
1458000.0 272.05782803748565
1458300.0 272.0357950601143
1458600.0 272.0304760886857
1458900.0 272.029090144
1459200.0 272.033410944
1459500.0 272.04096310399996
1459800.0 272.0500359039999
1460100.0 272.0589794496
1460400.0 272.0667912045714
1460700.0 272.0707046902857
1461000.0 272.06970216411423
1461300.0 272.06370433554275
1461600.0 272.04594665041265
1461900.0 272.02390237104754
1462200.0 271.98423879009533
1462500.0 271.94046151588583
1462800.0 271.8876130206475
1463100.0 271.83048123580943
1463400.0 271.7702983405715
1463700.0 271.7088452391618
1464000.0 271.64773738666634
1464300.0 271.59043723428556
1464600.0 271.53722393904764
1464900.0 271.49014092952393
1465200.0 271.4559214848001
1465500.0 271.42798068479993
1465800.0 271.43270933333326
1466100.0 271.44715199999996
1466400.0 271.48981866666685
1466700.0 271.55005333333355
1467000.0 271.62872000000004
1467300.0 271.7347466666664
1467600.0 271.8505653333327
1467900.0 272.001232
1468200.0 272.16284266666696
1468500.0 272.34950933333306
1468800.0 272.57681674701666
1469100.0 272.8340402661437
1469400.0 273.22391411759673
1469700.0 273.6506467252461
1470000.0 274.1733126050257
1470300.0 274.7163256753645
1470600.0 275.2908976535091
1470900.0 275.86201491584757
1471200.0 276.431384008742
1471500.0 276.9424291923942
1471800.0 277.42464687912786
1472100.0 277.8122832507113
1472400.0 278.13909468272095
1472700.0 278.40001243019253
1473000.0 278.6434278514646
1473300.0 278.880600431305
1473600.0 279.098627238622
1473900.0 279.30995508027155
1474200.0 279.5053502468203
1474500.0 279.6861780813312
1474800.0 279.8559265365457
1475100.0 280.0015990949677
1475400.0 280.139137960811
1475700.0 280.2485477816716
1476000.0 280.3475173525185
1476300.0 280.42973902230165
1476600.0 280.50436075721996
1476900.0 280.5749971604409
1477200.0 280.636017912786
1477500.0 280.6943485073108
1477800.0 280.74490263806746
1478100.0 280.79117126055763
1478400.0 280.83264592464803
1478700.0 280.86784245364254
1479000.0 280.90075400826015
1479300.0 280.92599307814754
1479600.0 280.94797431281165
1479900.0 280.96190145484064
1480200.0 280.96514996129184
1480500.0 280.9600081112178
1480800.0 280.9382849759383
1481100.0 280.91106819261614
1481400.0 280.8653670678756
1481700.0 280.8116457648735
1482000.0 280.74461437879904
1482300.0 280.663307113813
1482600.0 280.5742450504058
1482900.0 280.4642703811321
1483200.0 280.3347257597039
1483500.0 280.1304770577143
1483800.0 279.8523061829814
1484100.0 279.48874245352795
1484400.0 279.05411209709325
1484700.0 278.5937297366082
1485000.0 278.1010188478823
1485300.0 277.61709420031997
1485600.0 277.15576274432135
1485900.0 276.7470634437363
1486200.0 276.381080095371
1486500.0 276.1463737758251
1486800.0 275.95129793862134
1487100.0 275.8653681291972
1487400.0 275.78529408166196
1487700.0 275.7152766686752
1488000.0 275.6537643071169
1488300.0 275.59703603698716
1488600.0 275.5503275815896
1488900.0 275.5061838312726
1489200.0 275.4691263351688
1489500.0 275.4349788628779
1489800.0 275.4043029979427
1490100.0 275.3765967376622
1490400.0 275.34999999999997
1490700.0 275.32437414576015
1491000.0 275.2993070324657
1491300.0 275.2757353728782
1491600.0 275.2554489420076
1491900.0 275.23791630579683
1492200.0 275.2285631329002
1492500.0 275.2222871127028
1492800.0 275.22878700941783
1493100.0 275.24176456957065
1493400.0 275.26625797583483
1493700.0 275.3048071678886
1494000.0 275.35154074154127
1494300.0 275.4973934399391
1494600.0 275.678765921542
1494900.0 275.9771551040861
1495200.0 276.31606585296544
1495500.0 276.7049049603649
1495800.0 277.12174435679634
1496100.0 277.5494727545179
1496400.0 277.9646311787839
1496700.0 278.362730989906
1497000.0 278.7135560646677
1497300.0 279.0025679307981
1497600.0 279.23806985512823
1497900.0 279.3886621913467
1498200.0 279.5144391974538
1498500.0 279.58687006885145
1498800.0 279.6485568065512
1499100.0 279.6904645708525
1499400.0 279.7304620932129
1499700.0 279.7693085723526
1500000.0 279.83001793244233
1500300.0 279.9019778246198
1500600.0 280.01708719924324
1500900.0 280.16680148647754
1501200.0 280.36055838976193
1501500.0 280.60051858146545
1501800.0 280.8591677437654
1502100.0 281.15334234085515
1502400.0 281.4529794994902
1502700.0 281.76681343420427
1503000.0 282.0817352033116
1503300.0 282.3976294304372
1503600.0 282.7015547748041
1503900.0 283.0001851585311
1504200.0 283.26913578290015
1504500.0 283.5217011426678
1504800.0 283.7430201838931
1505100.0 283.9502937129196
1505400.0 284.14881159797795
1505700.0 284.3411868168031
1506000.0 284.5318209049948
1506300.0 284.71738149851564
1506600.0 284.9007119644885
1506900.0 285.08111022572234
1507200.0 285.2584919948173
1507500.0 285.4346054660811
1507800.0 285.6073934636409
1508100.0 285.77948567484583
1508400.0 285.9497160419648
1508700.0 286.1188594307877
1509000.0 286.2869994550296
1509300.0 286.4505609704725
1509600.0 286.6122605187883
1509900.0 286.7643144339393
1510200.0 286.91138567679985
1510500.0 287.0486102101338
1510800.0 287.17406775466713
1511100.0 287.29193868800013
1511400.0 287.38879714133316
1511700.0 287.47751331762385
1512000.0 287.53678972974535
1512300.0 287.5503053071516
1512600.0 287.5016552223032
1512900.0 287.3863154804361
1513200.0 287.2418469228596
1513500.0 287.04404107248433
1513800.0 286.84102019490905
1514100.0 286.6270685827885
1514400.0 286.42660070477626
1514700.0 286.238984510836
1515000.0 286.1039381682422
1515300.0 285.98882646565943
1515600.0 285.96560489528895
1515900.0 285.95
1516200.0 285.95
1516500.0 285.95
1516800.0 285.95
1517100.0 285.95
1517400.0 285.95
1517700.0 285.95
1518000.0 285.95
1518300.0 285.95
1518600.0 285.95
1518900.0 285.95
1519200.0 285.95
1519500.0 285.95
1519800.0 285.95
1520100.0 285.95
1520400.0 285.95
1520700.0 285.95
1521000.0 285.95
1521300.0 285.95
1521600.0 285.95
1521900.0 285.95
1522200.0 285.95
1522500.0 285.95
1522800.0 285.9446832896
1523100.0 285.93321344960003
1523400.0 285.88796984959976
1523700.0 285.8284220959997
1524000.0 285.74811929599986
1524300.0 285.65120273600013
1524600.0 285.5464679360005
1524900.0 285.4285909664
1525200.0 285.3093395839997
1525500.0 285.18762238400006
1525800.0 285.0696001856
1526100.0 284.9553325855995
1526400.0 284.8506019310518
1526700.0 284.7484017448995
1527000.0 284.6377899457031
1527300.0 284.52332462322926
1527600.0 284.40036178788733
1527900.0 284.26999445172675
1528200.0 284.13435267662675
1528500.0 283.9875770435981
1528800.0 283.83722157750924
1529100.0 283.6752382120478
1529400.0 283.5077897863454
1529700.0 283.33214377028173
1530000.0 283.0922350339872
1530300.0 282.820959969961
1530600.0 282.20894500217
1530900.0 281.519529117333
1531200.0 280.62254366854705
1531500.0 279.66106903904915
1531800.0 278.6319336297881
1532100.0 277.6031456742141
1532400.0 276.57872549885013
1532700.0 275.6831115777751
1533000.0 274.8682617770992
1533300.0 274.2383193047049
1533600.0 273.78258205936595
1533900.0 273.4550792172761
1534200.0 273.18191788657685
1534500.0 272.92409074346654
1534800.0 272.70728427235605
1535100.0 272.510362800925
1535400.0 272.3442833698131
1535700.0 272.21461748622204
1536000.0 272.1033777351113
1536300.0 272.04731735551997
1536600.0 272.00814743608873
1536900.0 272.0189249649777
1537200.0 272.0582260764443
1537500.0 272.1284277357033
1537800.0 272.2236282367999
1538100.0 272.32748844800034
1538400.0 272.44824204799994
1538700.0 272.56966910719984
1539000.0 272.6926979072004
1539300.0 272.8084799360004
1539600.0 272.91875033600013
1539900.0 273.0056754559999
1540200.0 273.0833573887997
1540500.0 273.1230101887999
1540800.0 273.1480060216889
1541100.0 273.1494896365037
1541400.0 273.15
1541700.0 273.15
1542000.0 273.15
1542300.0 273.15
1542600.0 273.15
1542900.0 273.15
1543200.0 273.15
1543500.0 273.15
1543800.0 273.15
1544100.0 273.15
1544400.0 273.15
1544700.0 273.15
1545000.0 273.15
1545300.0 273.15
1545600.0 273.15
1545900.0 273.15
1546200.0 273.15
1546500.0 273.15
1546800.0 273.15
1547100.0 273.15
1547400.0 273.15
1547700.0 273.15
1548000.0 273.15
1548300.0 273.15
1548600.0 273.15
1548900.0 273.15
1549200.0 273.15
1549500.0 273.15
1549800.0 273.15
1550100.0 273.15
1550400.0 273.15
1550700.0 273.15
1551000.0 273.15
1551300.0 273.15
1551600.0 273.14691651128885
1551900.0 273.11479683721456
1552200.0 273.06150438399965
1552500.0 272.97184998399985
1552800.0 272.85989286400013
1553100.0 272.73539046400055
1553400.0 272.59990904320006
1553700.0 272.4653501439996
1554000.0 272.33958054400006
1554300.0 272.2291237888001
1554600.0 272.13693498879974
1554900.0 272.08579839999976
1555200.0 272.04999999999995
1555500.0 272.04999999999995
1555800.0 272.04999999999995
1556100.0 272.04999999999995
1556400.0 272.04999999999995
1556700.0 272.04999999999995
1557000.0 272.04999999999995
1557300.0 272.04999999999995
1557600.0 272.04999999999995
1557900.0 272.04999999999995
1558200.0 272.04999999999995
1558500.0 272.04999999999995
1558800.0 272.04999999999995
1559100.0 272.04999999999995
1559400.0 272.04999999999995
1559700.0 272.04999999999995
1560000.0 272.04999999999995
1560300.0 272.04999999999995
1560600.0 272.04999999999995
1560900.0 272.04999999999995
1561200.0 272.04999999999995
1561500.0 272.04999999999995
1561800.0 272.04999999999995
1562100.0 272.0501178405926
1562400.0 272.05033769244443
1562700.0 272.06624256
1563000.0 272.08783296
1563300.0 272.1319449599998
1563600.0 272.18102438399984
1563900.0 272.23924838400006
1564200.0 272.29980864000004
1564500.0 272.36177663999985
1564800.0 272.41780953600005
1565100.0 272.4702988800002
1565400.0 272.5086508800001
1565700.0 272.53497152
1566000.0 272.54597952
1566300.0 272.53400985599995
